compilador_flag,photons,time,pus,ins,ius
gcc_O2_lto,65536, 0.102143, 0.641609, 954960292, 9349.231486
gcc_O2_lto,65536, 0.102251, 0.640935, 954951338, 9339.317461
gcc_O2_lto,65536, 0.102367, 0.640208, 954943096, 9328.642988
gcc_O2_lto,65536, 0.102121, 0.641751, 954955625, 9351.249372
gcc_O2_lto,65536, 0.102115, 0.641784, 954952633, 9351.709188
gcc_O2_lto,65536, 0.102210, 0.641192, 954955625, 9343.109411
gcc_O2_lto,65536, 0.106090, 0.617742, 954973619, 9001.579019
gcc_O2_lto,65536, 0.102107, 0.641840, 954963227, 9352.617855
gcc_O2_lto,65536, 0.103083, 0.635762, 954965906, 9264.088324
gcc_O2_lto,65536, 0.103930, 0.630577, 954719936, 9186.158007
gcc_O2_lto,65536, 0.103884, 0.630860, 954728385, 9190.375018
gcc_O2_lto,65536, 0.103482, 0.633309, 954725794, 9226.014925
gcc_O2_lto,65536, 0.104586, 0.626621, 954721440, 9128.547533
gcc_O2_lto,65536, 0.103191, 0.635096, 954715451, 9251.950120
gcc_O2_lto,65536, 0.103575, 0.632738, 954725937, 9217.703789
gcc_O2_lto,65536, 0.104059, 0.629795, 954721236, 9174.783376
gcc_O2_lto,65536, 0.102370, 0.640190, 954727395, 9326.276082
gcc_O2_lto,65536, 0.103164, 0.635258, 954750128, 9254.651194
gcc_O2_lto,65536, 0.102135, 0.641660, 953812208, 9338.733909
gcc_O2_lto,65536, 0.102651, 0.638438, 953805546, 9291.767311
gcc_O2_lto,65536, 0.102386, 0.640088, 953825458, 9315.980313
gcc_O2_lto,65536, 0.104823, 0.625207, 953828107, 9099.422630
gcc_O2_lto,65536, 0.102256, 0.640903, 953808736, 9327.685013
gcc_O2_lto,65536, 0.102299, 0.640632, 953822098, 9323.864752
gcc_O2_lto,65536, 0.102203, 0.641231, 953803033, 9332.400575
gcc_O2_lto,65536, 0.103130, 0.635468, 953819166, 9248.676125
gcc_O2_lto,65536, 0.102562, 0.638992, 953814423, 9299.919692
gcc_O2_lto,65536, 0.102570, 0.638939, 953813528, 9299.143050
gcc_O2_lto,65536, 0.103385, 0.633901, 953605297, 9223.800061
gcc_O2_lto,65536, 0.103460, 0.633442, 953610361, 9217.182993
gcc_O2_lto,65536, 0.103823, 0.631231, 953616769, 9185.066143
gcc_O2_lto,65536, 0.102921, 0.636761, 953605650, 9265.424895
gcc_O2_lto,65536, 0.103338, 0.634190, 953607059, 9228.022867
gcc_O2_lto,65536, 0.103248, 0.634746, 953612903, 9236.173581
gcc_O2_lto,65536, 0.104045, 0.629884, 953620479, 9165.501860
gcc_O2_lto,65536, 0.103007, 0.636232, 953612806, 9257.790158
gcc_O2_lto,65536, 0.102579, 0.638881, 953631339, 9296.524766
gcc_O2_lto,65536, 0.102245, 0.640973, 954118512, 9331.721926
gcc_O2_lto,65536, 0.102938, 0.636652, 954121920, 9268.861454
gcc_O2_lto,65536, 0.102056, 0.642158, 954106105, 9348.864639
gcc_O2_lto,65536, 0.102217, 0.641149, 954116201, 9334.262828
gcc_O2_lto,65536, 0.102120, 0.641752, 954106298, 9342.958078
gcc_O2_lto,65536, 0.102323, 0.640480, 954099134, 9324.365332
gcc_O2_lto,65536, 0.103446, 0.633530, 954134958, 9223.530947
gcc_O2_lto,65536, 0.103315, 0.634331, 954122891, 9235.077244
gcc_O2_lto,65536, 0.103046, 0.635989, 954122220, 9259.199362
gcc_O2_lto,65536, 0.102468, 0.639578, 954119885, 9311.434931
gcc_O2_lto,65536, 0.103037, 0.636044, 953288534, 9251.913417
gcc_O2_lto,65536, 0.102108, 0.641831, 953285693, 9336.067041
gcc_O2_lto,65536, 0.104035, 0.629943, 953295887, 9163.239043
gcc_O2_lto,65536, 0.103693, 0.632018, 953300774, 9193.476509
gcc_O2_lto,65536, 0.104145, 0.629277, 953291797, 9153.516907
gcc_O2_lto,65536, 0.103711, 0.631909, 953295195, 9191.835018
gcc_O2_lto,65536, 0.103186, 0.635127, 953292838, 9238.620465
gcc_O2_lto,65536, 0.103624, 0.632439, 953290890, 9199.502668
gcc_O2_lto,65536, 0.105036, 0.623937, 953294400, 9075.862937
gcc_O2_lto,65536, 0.102427, 0.639833, 954278328, 9316.691880
gcc_O2_lto,65536, 0.102282, 0.640741, 954246264, 9329.599815
gcc_O2_lto,65536, 0.104350, 0.628038, 954265497, 9144.825167
gcc_O2_lto,65536, 0.102181, 0.641373, 954266517, 9339.007962
gcc_O2_lto,65536, 0.104293, 0.628381, 954265276, 9149.808822
gcc_O2_lto,65536, 0.102183, 0.641359, 954265164, 9338.787245
gcc_O2_lto,65536, 0.103943, 0.630497, 954275963, 9180.729842
gcc_O2_lto,65536, 0.103682, 0.632087, 954251442, 9203.648411
gcc_O2_lto,65536, 0.102114, 0.641791, 954276157, 9345.182447
gcc_O2_lto,65536, 0.102674, 0.638290, 954263197, 9294.083469
gcc_O2_lto,65536, 0.106131, 0.617502, 954018509, 8989.083472
gcc_O2_lto,65536, 0.102983, 0.636377, 954030545, 9263.958234
gcc_O2_lto,65536, 0.103523, 0.633056, 954023021, 9215.538579
gcc_O2_lto,65536, 0.105529, 0.621024, 954021743, 9040.377042
gcc_O2_lto,65536, 0.107093, 0.611953, 954042947, 8908.523130
gcc_O2_lto,65536, 0.102653, 0.638421, 954013463, 9293.558347
gcc_O2_lto,65536, 0.102059, 0.642136, 954061619, 9348.104573
gcc_O2_lto,65536, 0.102336, 0.640402, 954020196, 9322.454031
gcc_O2_lto,65536, 0.102917, 0.636787, 954018587, 9269.818989
gcc_O2_lto,65536, 0.102238, 0.641014, 954091872, 9332.059205
gcc_O2_lto,65536, 0.102365, 0.640217, 954079338, 9320.347019
gcc_O2_lto,65536, 0.102082, 0.641994, 954065933, 9346.082755
gcc_O2_lto,65536, 0.102374, 0.640165, 954075250, 9319.542366
gcc_O2_lto,65536, 0.102101, 0.641876, 954076075, 9344.459245
gcc_O2_lto,65536, 0.101981, 0.642629, 954073606, 9355.402184
gcc_O2_lto,65536, 0.101992, 0.642561, 954075404, 9354.422791
gcc_O2_lto,65536, 0.102372, 0.640176, 954079549, 9319.741847
gcc_O2_lto,65536, 0.103935, 0.630548, 954097193, 9179.751732
gcc_O2_lto,65536, 0.104027, 0.629987, 954092223, 9171.541521
gcc_O2_lto,65536, 0.102358, 0.640263, 953624711, 9316.567492
gcc_O2_lto,1048576, 1.682517, 0.623219, 15259085879, 9069.203805
gcc_O2_lto,1048576, 1.634355, 0.641584, 15256405659, 9334.818240
gcc_O2_lto,1048576, 1.633652, 0.641860, 15258779421, 9340.288511
gcc_O2_lto,1048576, 1.631071, 0.642876, 15260972399, 9356.414891
gcc_O2_lto,1048576, 1.647209, 0.636577, 15260615507, 9264.530235
gcc_O2_lto,1048576, 1.641065, 0.638961, 15261248384, 9299.598750
gcc_O2_lto,1048576, 1.634501, 0.641527, 15258938267, 9335.533543
gcc_O2_lto,1048576, 1.643063, 0.638184, 15262460931, 9289.031158
gcc_O2_lto,1048576, 1.633484, 0.641926, 15257217988, 9340.290045
gcc_O2_lto,1048576, 1.716297, 0.610952, 15255470874, 8888.595059
gcc_O2_lto,1048576, 1.632145, 0.642453, 15259736949, 9349.499648
gcc_O2_lto,1048576, 1.636892, 0.640589, 15258921668, 9321.884808
gcc_O2_lto,1048576, 1.644685, 0.637554, 15261811240, 9279.474203
gcc_O2_lto,1048576, 1.633672, 0.641852, 15260989890, 9341.528605
gcc_O2_lto,1048576, 1.647892, 0.636314, 15256654210, 9258.287185
gcc_O2_lto,1048576, 1.682661, 0.623165, 15258798197, 9068.254117
gcc_O2_lto,1048576, 1.632473, 0.642324, 15260455478, 9348.062187
gcc_O2_lto,1048576, 1.632907, 0.642153, 15258009601, 9344.075065
gcc_O2_lto,1048576, 1.632566, 0.642287, 15259502111, 9346.941694
gcc_O2_lto,1048576, 1.645700, 0.637161, 15259814714, 9272.535342
gcc_O2_lto,1048576, 1.634678, 0.641457, 15259596077, 9334.926887
gcc_O2_lto,1048576, 1.631014, 0.642898, 15260646525, 9356.541562
gcc_O2_lto,1048576, 1.634075, 0.641694, 15261457982, 9339.507108
gcc_O2_lto,1048576, 1.633898, 0.641763, 15260698728, 9340.056116
gcc_O2_lto,1048576, 1.632070, 0.642482, 15260732257, 9350.535528
gcc_O2_lto,1048576, 1.635335, 0.641200, 15261205101, 9332.160068
gcc_O2_lto,1048576, 1.632863, 0.642170, 15257727405, 9344.155177
gcc_O2_lto,1048576, 1.632741, 0.642218, 15258087383, 9345.075860
gcc_O2_lto,1048576, 1.633277, 0.642007, 15259289986, 9342.743240
gcc_O2_lto,1048576, 1.635231, 0.641240, 15259473709, 9331.693927
gcc_O2_lto,16777216, 26.019002, 0.644806, 242882351748, 9334.806530
gcc_O2_lto,16777216, 26.232614, 0.639556, 242876666057, 9258.576566
gcc_O2_lto,16777216, 26.004902, 0.645156, 242889390838, 9340.138602
gcc_O2_lto,16777216, 25.997735, 0.645334, 242880777865, 9342.382204
gcc_O2_lto,16777216, 26.038903, 0.644313, 242891876624, 9328.038091
gcc_O2_lto,65536, 0.098551, 0.664995, 874518522, 8873.756740
gcc_O2_lto,65536, 0.100644, 0.651164, 874541735, 8689.424851
gcc_O2_lto,65536, 0.097249, 0.673896, 874522086, 8992.573014
gcc_O2_lto,65536, 0.096211, 0.681170, 874522274, 9089.639828
gcc_O2_lto,65536, 0.097155, 0.674549, 874503493, 9001.088521
gcc_O2_lto,65536, 0.096193, 0.681296, 874501704, 9091.106073
gcc_O2_lto,65536, 0.097462, 0.672429, 873997572, 8967.612918
gcc_O2_lto,65536, 0.096968, 0.675855, 873974419, 9013.061400
gcc_O2_lto,65536, 0.097866, 0.669647, 873977659, 8930.306995
gcc_O2_lto,65536, 0.097755, 0.670412, 873992338, 8940.660527
gcc_O2_lto,65536, 0.097296, 0.673573, 873974253, 8982.632667
gcc_O2_lto,65536, 0.096816, 0.676914, 873981583, 9027.251282
gcc_O3_lto,65536, 0.096196, 0.681275, 873965430, 9085.251558
gcc_O3_lto,65536, 0.095936, 0.683123, 873974387, 9109.991852
gcc_O3_lto,65536, 0.096275, 0.680714, 873966950, 9077.777317
gcc_O3_lto,65536, 0.098905, 0.662613, 873985519, 8836.581739
gcc_O3_lto,65536, 0.096214, 0.681145, 873886965, 9082.695751
gcc_O3_lto,65536, 0.095948, 0.683037, 873893677, 9107.992369
gcc_O3_lto,65536, 0.096703, 0.677707, 873886485, 9036.854864
gcc_O3_lto,65536, 0.096755, 0.677338, 873884997, 9031.920192
gcc_O3_lto,65536, 0.097634, 0.671244, 873920050, 8951.006937
gcc_O3_lto,65536, 0.098518, 0.665222, 873939375, 8870.903670
gcc_O3_lto,65536, 0.096926, 0.676148, 873910306, 9016.305481
gcc_O3_lto,65536, 0.098780, 0.663453, 873941644, 8847.343056
gcc_O3_lto,65536, 0.096407, 0.679787, 873878438, 9064.499672
gcc_O3_lto,65536, 0.096516, 0.679018, 873923188, 9054.705614
gcc_O3_lto,65536, 0.097652, 0.671115, 874402526, 8954.231769
gcc_O3_lto,65536, 0.096860, 0.676607, 874378238, 9027.263427
gcc_O3_lto,65536, 0.097069, 0.675151, 874380489, 9007.856421
gcc_O3_lto,65536, 0.097998, 0.668747, 874413116, 8922.740896
gcc_O3_lto,65536, 0.098482, 0.665463, 874376631, 8878.554871
gcc_O3_lto,65536, 0.099771, 0.656863, 874387638, 8763.934937
gcc_O3_lto,65536, 0.096071, 0.682159, 874371227, 9101.265279
gcc_O3_lto,65536, 0.096054, 0.682280, 874378815, 9102.953094
gcc_O3_lto,65536, 0.096191, 0.681308, 874389755, 9090.099154
gcc_O3_lto,65536, 0.096133, 0.681726, 874376168, 9095.529143
gcc_O3_lto,65536, 0.095960, 0.682953, 873768467, 9105.575128
gcc_O3_lto,65536, 0.096003, 0.682643, 873765372, 9101.412320
gcc_O3_lto,65536, 0.096214, 0.681149, 873768015, 9081.521732
gcc_O3_lto,65536, 0.095976, 0.682839, 873779521, 9104.174211
gcc_O3_lto,65536, 0.097235, 0.673998, 873795262, 8986.451932
gcc_O3_lto,65536, 0.097395, 0.672887, 873783330, 8971.514855
gcc_O3_lto,65536, 0.096917, 0.676208, 873777471, 9015.738696
gcc_O3_lto,65536, 0.099162, 0.660901, 873794018, 8811.813604
gcc_O3_lto,65536, 0.096100, 0.681955, 873784623, 9092.427954
gcc_O3_lto,65536, 0.097528, 0.671973, 873760837, 8959.105845
gcc_O3_lto,65536, 0.097111, 0.674857, 874738630, 9007.621499
gcc_O3_lto,65536, 0.096284, 0.680654, 874712813, 9084.732860
gcc_O3_lto,65536, 0.096360, 0.680120, 874715073, 9077.621261
gcc_O3_lto,65536, 0.096241, 0.680956, 874721933, 9088.853582
gcc_O3_lto,65536, 0.097082, 0.675056, 874724373, 9010.129326
gcc_O3_lto,65536, 0.099530, 0.658452, 874758864, 8788.861563
gcc_O3_lto,65536, 0.096790, 0.677095, 874737371, 9037.480160
gcc_O3_lto,65536, 0.097263, 0.673801, 874723824, 8993.373086
gcc_O3_lto,65536, 0.096412, 0.679749, 874742138, 9072.949447
gcc_O3_lto,65536, 0.096070, 0.682167, 874713531, 9104.925871
gcc_O3_lto,65536, 0.098546, 0.665028, 874833956, 8877.394326
gcc_O3_lto,65536, 0.101554, 0.645329, 874857538, 8614.670995
gcc_O3_lto,65536, 0.096746, 0.677399, 874829790, 9042.496046
gcc_O3_lto,65536, 0.095947, 0.683042, 874824825, 9117.766425
gcc_O3_lto,65536, 0.096460, 0.679413, 874808663, 9069.164693
gcc_O3_lto,65536, 0.096346, 0.680213, 874823218, 9079.983644
gcc_O3_lto,65536, 0.097303, 0.673523, 874811337, 8990.568979
gcc_O3_lto,65536, 0.097497, 0.672186, 874812362, 8972.733203
gcc_O3_lto,65536, 0.101515, 0.645578, 874826162, 8617.683432
gcc_O3_lto,65536, 0.097320, 0.673406, 874829137, 8989.186827
gcc_O3_lto,65536, 0.096356, 0.680144, 874546478, 9076.190923
gcc_O3_lto,65536, 0.097631, 0.671264, 874583129, 8958.073755
gcc_O3_lto,65536, 0.097410, 0.672782, 874557509, 8978.070842
gcc_O3_lto,65536, 0.096227, 0.681059, 874571176, 9088.668794
gcc_O3_lto,65536, 0.100599, 0.651456, 874582497, 8693.723073
gcc_O3_lto,65536, 0.096309, 0.680478, 874575307, 9080.957279
gcc_O3_lto,65536, 0.098577, 0.664821, 874581905, 8872.075441
gcc_O3_lto,65536, 0.097764, 0.670351, 874554068, 8945.590679
gcc_O3_lto,65536, 0.096302, 0.680527, 874553937, 9081.389770
gcc_O3_lto,65536, 0.098416, 0.665909, 874559469, 8886.363237
gcc_O3_lto,65536, 0.096287, 0.680635, 873955988, 9076.610437
gcc_O3_lto,65536, 0.096016, 0.682552, 873954168, 9102.163434
gcc_O3_lto,65536, 0.096060, 0.682243, 873994323, 9098.461429
gcc_O3_lto,65536, 0.097303, 0.673527, 873959271, 8981.863748
gcc_O3_lto,65536, 0.096020, 0.682525, 873955150, 9101.810680
gcc_O3_lto,65536, 0.096401, 0.679827, 873987473, 9066.162856
gcc_O3_lto,65536, 0.097578, 0.671624, 873968702, 8956.582046
gcc_O3_lto,65536, 0.096062, 0.682224, 873975275, 9098.004599
gcc_O3_lto,65536, 0.098015, 0.668632, 873977366, 8916.770295
gcc_O3_lto,65536, 0.097712, 0.670705, 873967238, 8944.314344
gcc_O3_lto,65536, 0.097883, 0.669536, 873971615, 8928.761859
gcc_O3_lto,65536, 0.096473, 0.679318, 874452377, 9064.195926
gcc_O3_lto,65536, 0.099016, 0.661875, 874454632, 8831.471394
gcc_O3_lto,65536, 0.097234, 0.674003, 874432400, 8993.074881
gcc_O3_lto,65536, 0.096082, 0.682087, 874452867, 9101.155372
gcc_O3_lto,65536, 0.096867, 0.676557, 874441401, 9027.244540
gcc_O3_lto,65536, 0.096132, 0.681727, 874435199, 9096.159328
gcc_O3_lto,65536, 0.097799, 0.670107, 874444568, 8941.211871
gcc_O3_lto,65536, 0.097971, 0.668935, 874449841, 8925.630351
gcc_O3_lto,65536, 0.097554, 0.671793, 874437201, 8963.641241
gcc_O3_lto,65536, 0.099809, 0.656614, 874462111, 8761.352209
gcc_O3_lto,65536, 0.096271, 0.680743, 874030380, 9078.823812
gcc_O3_lto,65536, 0.099825, 0.656511, 874054685, 8755.893808
gcc_O3_lto,65536, 0.097658, 0.671079, 874029810, 8949.940255
gcc_O3_lto,65536, 0.097753, 0.670423, 874054089, 8941.440401
gcc_O3_lto,65536, 0.096295, 0.680574, 874024427, 9076.516127
gcc_O3_lto,65536, 0.096055, 0.682278, 874034298, 9099.345543
gcc_O3_lto,65536, 0.099067, 0.661534, 874047135, 8822.818715
gcc_O3_lto,65536, 0.096126, 0.681775, 874039979, 9092.686548
gcc_O3_lto,65536, 0.096636, 0.678173, 874024770, 9044.489493
gcc_O3_lto,65536, 0.096410, 0.679764, 874032508, 9065.790308
gcc_O3_lto,65536, 0.099760, 0.656935, 873757449, 8758.571967
gcc_O3_lto,65536, 0.096085, 0.682064, 873743653, 9093.463553
gcc_O3_lto,65536, 0.097457, 0.672463, 873739099, 8965.415227
gcc_O3_lto,65536, 0.099449, 0.658993, 873762924, 8786.072671
gcc_O3_lto,65536, 0.099041, 0.661707, 873765990, 8822.284588
gcc_O3_lto,65536, 0.099812, 0.656596, 873754256, 8754.018168
gcc_O3_lto,65536, 0.099678, 0.657477, 873753551, 8765.764335
gcc_O3_lto,65536, 0.100725, 0.650645, 873751337, 8674.656384
gcc_O3_lto,65536, 0.096674, 0.677904, 873752429, 9038.087311
gcc_O3_lto,65536, 0.096442, 0.679540, 873797522, 9060.367305
gcc_O3_lto,65536, 0.096167, 0.681478, 873911237, 9087.389040
gcc_O3_lto,65536, 0.097257, 0.673845, 873922171, 8985.717651
gcc_O3_lto,65536, 0.096077, 0.682118, 873924577, 9096.069738
gcc_O3_lto,65536, 0.096025, 0.682486, 873937650, 9101.110787
gcc_O3_lto,65536, 0.096359, 0.680122, 873922005, 9069.422864
gcc_O3_lto,65536, 0.097070, 0.675140, 873913536, 9002.896573
gcc_O3_lto,65536, 0.097339, 0.673275, 873918928, 8978.080397
gcc_O3_lto,65536, 0.097085, 0.675036, 873935745, 9001.744553
gcc_O3_lto,65536, 0.096254, 0.680863, 873928227, 9079.365058
gcc_O3_lto,65536, 0.098757, 0.663607, 873939615, 8849.367690
gcc_O3_lto,65536, 0.096672, 0.677922, 873573476, 9036.484022
gcc_O3_lto,65536, 0.096415, 0.679728, 873559576, 9060.413128
gcc_O3_lto,65536, 0.096278, 0.680694, 873554741, 9073.239512
gcc_O3_lto,65536, 0.096983, 0.675745, 873560875, 9007.333521
gcc_O3_lto,65536, 0.097246, 0.673923, 873576206, 8983.198537
gcc_O3_lto,65536, 0.095943, 0.683071, 873580323, 9105.181033
gcc_O3_lto,65536, 0.096147, 0.681622, 873561402, 9085.670094
gcc_O3_lto,65536, 0.099673, 0.657509, 873581130, 8764.452312
gcc_O3_lto,65536, 0.095894, 0.683419, 873560636, 9109.622603
gcc_O3_lto,65536, 0.097806, 0.670059, 873579083, 8931.719383
gcc_O3_lto,65536, 0.097179, 0.674384, 873912237, 8992.800927
gcc_O3_lto,65536, 0.096277, 0.680704, 873940289, 9077.377897
gcc_O3_lto,65536, 0.096129, 0.681747, 873901821, 9090.883319
gcc_O3_lto,65536, 0.097600, 0.671472, 873930362, 8954.162877
gcc_O3_lto,65536, 0.096169, 0.681468, 873910646, 9087.258148
gcc_O3_lto,65536, 0.095994, 0.682711, 873912034, 9103.836094
gcc_O3_lto,65536, 0.096060, 0.682238, 873899202, 9097.404960
gcc_O3_lto,65536, 0.096831, 0.676811, 873903427, 9025.079386
gcc_O3_lto,65536, 0.096237, 0.680983, 873909096, 9080.767285
gcc_O3_lto,65536, 0.096143, 0.681655, 873924670, 9089.888894
gcc_O3_lto,65536, 0.097170, 0.674445, 873429832, 8988.649866
gcc_O3_lto,65536, 0.099603, 0.657975, 873399855, 8768.844624
gcc_O3_lto,65536, 0.097497, 0.672185, 873389924, 8958.125297
gcc_O3_lto,65536, 0.097140, 0.674653, 873411986, 8991.242972
gcc_O3_lto,65536, 0.096356, 0.680146, 873418363, 9064.516098
gcc_O3_lto,65536, 0.096384, 0.679948, 873404996, 9061.735652
gcc_O3_lto,65536, 0.095956, 0.682977, 873399455, 9102.050220
gcc_O3_lto,65536, 0.096022, 0.682513, 873433217, 9096.218669
gcc_O3_lto,65536, 0.096753, 0.677354, 873394216, 9027.057588
gcc_O3_lto,65536, 0.096607, 0.678374, 873437542, 9041.095186
gcc_O3_lto,65536, 0.099203, 0.660626, 873943995, 8809.667619
gcc_O3_lto,65536, 0.100862, 0.649757, 873990450, 8665.179010
gcc_O3_lto,65536, 0.097990, 0.668805, 873934646, 8918.633828
gcc_O3_lto,65536, 0.096736, 0.677473, 873920163, 9034.075372
gcc_O3_lto,65536, 0.097130, 0.674724, 873917116, 8997.383097
gcc_O3_lto,65536, 0.096260, 0.680820, 873933922, 9078.849770
gcc_O3_lto,65536, 0.097090, 0.675003, 873943954, 9001.387779
gcc_O3_lto,65536, 0.096529, 0.678922, 873932051, 9053.526468
gcc_O3_lto,65536, 0.096960, 0.675904, 873919150, 9013.146605
gcc_O3_lto,65536, 0.097628, 0.671282, 873924730, 8951.572966
gcc_O3_lto,65536, 0.096587, 0.678519, 874072557, 9049.598965
gcc_O3_lto,65536, 0.096031, 0.682444, 874069074, 9101.909775
gcc_O3_lto,65536, 0.096562, 0.678697, 874084383, 9052.097124
gcc_O3_lto,65536, 0.096640, 0.678144, 874075985, 9044.643302
gcc_O3_lto,65536, 0.096551, 0.678770, 874088342, 9053.115147
gcc_O3_lto,65536, 0.097396, 0.672882, 874092064, 8974.621213
gcc_O3_lto,65536, 0.096426, 0.679653, 874092365, 9064.935830
gcc_O3_lto,65536, 0.095973, 0.682857, 874079455, 9107.533735
gcc_O3_lto,65536, 0.096675, 0.677898, 874085556, 9041.454739
gcc_O3_lto,65536, 0.097676, 0.670954, 874074991, 8948.737053
gcc_O3_lto,65536, 0.096235, 0.680997, 874249445, 9084.488814
gcc_O3_lto,65536, 0.099390, 0.659383, 874242053, 8796.085077
gcc_O3_lto,65536, 0.098561, 0.664927, 874235402, 8869.978464
gcc_O3_lto,65536, 0.101400, 0.646309, 874239219, 8621.654892
gcc_O3_lto,65536, 0.095995, 0.682701, 874226786, 9106.986017
gcc_O3_lto,65536, 0.096015, 0.682557, 874238475, 9105.184172
gcc_O3_lto,65536, 0.096715, 0.677622, 874257077, 9039.551307
gcc_O3_lto,65536, 0.096155, 0.681566, 874230804, 9091.886247
gcc_O3_lto,65536, 0.096392, 0.679888, 874240346, 9069.602704
gcc_O3_lto,65536, 0.096639, 0.678150, 874232747, 9046.341181
gcc_O3_lto,65536, 0.096408, 0.679777, 875334078, 9079.468636
gcc_O3_lto,65536, 0.096615, 0.678324, 875335565, 9060.075167
gcc_O3_lto,65536, 0.098015, 0.668635, 875331196, 8930.615568
gcc_O3_lto,65536, 0.096542, 0.678832, 875346566, 9066.979709
gcc_O3_lto,65536, 0.096571, 0.678628, 875346831, 9064.257880
gcc_O3_lto,65536, 0.096436, 0.679580, 875330801, 9076.799395
gcc_O3_lto,65536, 0.096602, 0.678411, 875352955, 9061.413483
gcc_O3_lto,65536, 0.100027, 0.655184, 875332543, 8750.968368
gcc_O3_lto,65536, 0.096990, 0.675696, 875336749, 9024.983001
gcc_O3_lto,65536, 0.096297, 0.680564, 875341671, 9090.055755
gcc_O3_lto,65536, 0.096601, 0.678422, 874089123, 9048.475800
gcc_O3_lto,65536, 0.096298, 0.680552, 874086864, 9076.868632
gcc_O3_lto,65536, 0.096168, 0.681477, 874095523, 9089.295836
gcc_O3_lto,65536, 0.097279, 0.673689, 874073521, 8985.192370
gcc_O3_lto,65536, 0.096869, 0.676545, 874082335, 9023.382061
gcc_O3_lto,65536, 0.096422, 0.679676, 874093890, 9065.249775
gcc_O3_lto,65536, 0.096273, 0.680730, 874085693, 9079.227708
gcc_O3_lto,65536, 0.096323, 0.680374, 874085382, 9074.483246
gcc_O3_lto,65536, 0.096294, 0.680580, 874088602, 9077.256181
gcc_O3_lto,65536, 0.096565, 0.678675, 874103022, 9051.998683
gcc_O3_lto,65536, 0.096281, 0.680671, 874417222, 9081.891132
gcc_O3_lto,65536, 0.096072, 0.682152, 874413967, 9101.618175
gcc_O3_lto,65536, 0.096214, 0.681148, 874407253, 9088.151499
gcc_O3_lto,1048576, 1.538839, 0.681407, 13985893597, 9088.598305
gcc_O3_lto,1048576, 1.541257, 0.680338, 13984200903, 9073.245230
gcc_O3_lto,1048576, 1.574353, 0.666036, 13984523778, 8882.709567
gcc_O3_lto,1048576, 1.539958, 0.680912, 13985135214, 9081.504677
gcc_O3_lto,1048576, 1.542750, 0.679680, 13985213431, 9065.117476
gcc_O3_lto,1048576, 1.534532, 0.683320, 13986842395, 9114.729429
gcc_O3_lto,1048576, 1.563443, 0.670684, 13984971119, 8944.984362
gcc_O3_lto,1048576, 1.598436, 0.656001, 13987842686, 8750.953847
gcc_O3_lto,1048576, 1.541130, 0.680394, 13981404157, 9072.175135
gcc_O3_lto,1048576, 1.534124, 0.683502, 13983779391, 9115.156492
gcc_O3_lto,1048576, 1.540358, 0.680735, 13985753557, 9079.545933
gcc_O3_lto,1048576, 1.542344, 0.679859, 13986575746, 9068.388606
gcc_O3_lto,1048576, 1.535561, 0.682862, 13987166575, 9108.829847
gcc_O3_lto,1048576, 1.535328, 0.682965, 13985399679, 9109.063452
gcc_O3_lto,1048576, 1.537627, 0.681944, 13983178338, 9093.996429
gcc_O3_lto,1048576, 1.539668, 0.681040, 13983523179, 9082.168018
gcc_O3_lto,1048576, 1.536437, 0.682472, 13985775844, 9102.732584
gcc_O3_lto,1048576, 1.540301, 0.680761, 13986860734, 9080.604384
gcc_O3_lto,1048576, 1.537446, 0.682025, 13987491435, 9097.876554
gcc_O3_lto,1048576, 1.537762, 0.681884, 13986306054, 9095.234256
gcc_O3_lto,1048576, 1.535258, 0.682997, 13985195129, 9109.344061
gcc_O3_lto,1048576, 1.567209, 0.669072, 13984311285, 8923.069171
gcc_O3_lto,1048576, 1.536403, 0.682488, 13983852789, 9101.684613
gcc_O3_lto,1048576, 1.535265, 0.682994, 13985683325, 9109.624134
gcc_O3_lto,1048576, 1.563777, 0.670541, 13986770934, 8944.224897
gcc_O3_lto,1048576, 1.535826, 0.682744, 13986649676, 9106.926105
gcc_O3_lto,1048576, 1.540757, 0.680559, 13986970220, 9077.985958
gcc_O3_lto,1048576, 1.538784, 0.681432, 13986331796, 9089.212117
gcc_O3_lto,1048576, 1.537849, 0.681846, 13984315100, 9093.423844
gcc_O3_lto,1048576, 1.538796, 0.681426, 13983364175, 9087.210760
gcc_O3_lto,16777216, 24.585451, 0.682404, 223767411473, 9101.619195
gcc_O3_lto,16777216, 24.575593, 0.682678, 223775211509, 9105.587360
gcc_O3_lto,16777216, 24.587134, 0.682358, 223766863674, 9100.973705
gcc_O3_lto,16777216, 25.537242, 0.656971, 223774294842, 8762.664827
gcc_O3_lto,16777216, 24.575949, 0.682668, 223763354093, 9104.973012
gcc_O3_lto,65536, 0.093975, 0.697377, 841510830, 8954.618512
gcc_O3_lto,65536, 0.154304, 0.424720, 841622582, 5454.314772
gcc_O3_lto,65536, 0.092715, 0.706857, 841502309, 9076.257320
gcc_O3_lto,65536, 0.092604, 0.707704, 841507582, 9087.186782
gcc_O3_lto,65536, 0.091235, 0.718322, 841509980, 9223.562614
gcc_O3_lto,65536, 0.091109, 0.719312, 841507556, 9236.244025
gcc_O3_lto,65536, 0.091065, 0.719665, 841527046, 9240.988754
gcc_O3_lto,65536, 0.091439, 0.716721, 841514903, 9203.059664
