photons,time,pus,ins,ius
64, 0.000089, 0.723085, 652580, 7372.982375
64, 0.000083, 0.770156, 659415, 7935.193716
64, 0.000111, 0.575436, 659454, 5929.278570
64, 0.000083, 0.769509, 652580, 7846.348269
64, 0.000081, 0.789054, 652580, 8045.635479
64, 0.000073, 0.876110, 652580, 8933.315138
64, 0.000077, 0.831814, 652580, 8481.642815
64, 0.000119, 0.536012, 652580, 5465.484494
64, 0.000085, 0.752496, 659415, 7753.240893
64, 0.000079, 0.809512, 652580, 8254.240070
64, 0.000079, 0.808588, 652580, 8244.819084
64, 0.000092, 0.692043, 659454, 7130.784554
64, 0.000073, 0.871698, 652580, 8888.327873
64, 0.000076, 0.836604, 652580, 8530.483431
64, 0.000110, 0.579867, 652580, 5912.651693
64, 0.000081, 0.789639, 652580, 8051.598530
64, 0.000079, 0.810538, 652580, 8264.706036
64, 0.000083, 0.768674, 652580, 7837.834894
64, 0.000073, 0.874316, 652580, 8915.016152
64, 0.000092, 0.694368, 652580, 7080.162473
64, 0.000080, 0.800898, 652580, 8166.409560
64, 0.000073, 0.876714, 652580, 8939.469522
64, 0.000075, 0.858028, 652580, 8748.937939
64, 0.000072, 0.886423, 652580, 9038.464479
64, 0.000072, 0.890500, 652580, 9080.043793
64, 0.000079, 0.808793, 652580, 8246.905385
64, 0.000075, 0.850273, 652580, 8669.860240
64, 0.000072, 0.891615, 652580, 9091.412551
64, 0.000072, 0.888520, 652580, 9059.850656
64, 0.000083, 0.768399, 659415, 7917.093041
64, 0.000072, 0.887167, 652580, 9046.049090
64, 0.000083, 0.771081, 652580, 7862.371826
64, 0.000079, 0.809307, 652580, 8252.150056
64, 0.000074, 0.861373, 652580, 8783.043652
64, 0.000073, 0.875513, 652580, 8927.226091
64, 0.000079, 0.810123, 652580, 8260.467775
64, 0.000077, 0.836492, 652580, 8529.341215
64, 0.000113, 0.566222, 652580, 5773.513282
64, 0.000091, 0.700065, 652580, 7138.261330
64, 0.000073, 0.875993, 659454, 9026.206582
64, 0.000083, 0.768674, 652580, 7837.834894
64, 0.000072, 0.884466, 652580, 9018.513688
64, 0.000088, 0.730177, 652580, 7445.291478
64, 0.000083, 0.769044, 652580, 7841.606584
64, 0.000149, 0.428380, 652580, 4368.006131
64, 0.000082, 0.778497, 652580, 7937.992110
64, 0.000079, 0.807775, 659415, 8322.800727
64, 0.000083, 0.770156, 652580, 7852.943465
64, 0.000092, 0.694747, 652580, 7084.027777
64, 0.000150, 0.426126, 652580, 4345.023824
64, 0.000080, 0.803816, 652580, 8196.164993
64, 0.000079, 0.809102, 652580, 8250.061101
64, 0.000091, 0.700833, 652580, 7146.087253
64, 0.000099, 0.647314, 652580, 6600.375274
64, 0.000079, 0.808388, 652580, 8242.782321
64, 0.000078, 0.823683, 652580, 8398.737131
64, 0.000073, 0.871698, 652580, 8888.327873
64, 0.000083, 0.768954, 659454, 7923.275696
64, 0.000079, 0.808997, 652580, 8248.992742
64, 0.000083, 0.766826, 652580, 7818.987112
64, 0.000080, 0.795033, 658565, 8180.952200
64, 0.000079, 0.810128, 652580, 8260.516466
64, 0.000083, 0.769234, 659454, 7926.158178
64, 0.000077, 0.827193, 652580, 8434.525697
64, 0.000073, 0.880449, 652580, 8977.552219
64, 0.000079, 0.808084, 659454, 8326.473904
64, 0.000072, 0.885201, 652580, 9026.006705
64, 0.000072, 0.887041, 652580, 9044.764646
64, 0.000075, 0.848357, 659415, 8740.928915
64, 0.000088, 0.729096, 659415, 7512.137172
64, 0.000075, 0.851063, 652580, 8677.913190
64, 0.000083, 0.770527, 652580, 7856.729714
64, 0.000083, 0.769505, 652580, 7846.304339
64, 0.000087, 0.739114, 659454, 7615.805678
64, 0.000083, 0.769880, 659454, 7932.818069
64, 0.000076, 0.841887, 652580, 8584.357088
64, 0.000083, 0.767481, 659436, 7907.883866
64, 0.000081, 0.789634, 652580, 8051.552271
64, 0.000077, 0.832898, 652580, 8492.693782
64, 0.000074, 0.859176, 652580, 8760.642130
64, 0.000072, 0.889383, 652580, 9068.644749
64, 0.000072, 0.890126, 652580, 9076.221335
64, 0.000072, 0.893354, 652580, 9109.140823
64, 0.000083, 0.770527, 652580, 7856.729714
64, 0.000075, 0.848577, 652580, 8652.570195
64, 0.000083, 0.766745, 659454, 7900.511473
64, 0.000075, 0.850725, 652580, 8674.475436
64, 0.000089, 0.719263, 652580, 7334.011288
64, 0.000079, 0.808797, 652580, 8246.953916
64, 0.000084, 0.766193, 652580, 7812.535910
64, 0.000072, 0.886057, 659454, 9129.903242
64, 0.000084, 0.763724, 652580, 7787.356448
64, 0.000077, 0.832036, 652580, 8483.902067
64, 0.000083, 0.769139, 652580, 7842.572018
64, 0.000076, 0.841887, 652580, 8584.357088
64, 0.000075, 0.848918, 652580, 8656.044071
64, 0.000083, 0.767845, 659454, 7911.855109
64, 0.000079, 0.809717, 652580, 8256.331142
64, 0.000083, 0.769414, 652580, 7845.381905
64, 0.000081, 0.788180, 652580, 8036.730489
64, 0.000073, 0.881058, 652580, 8983.767727
64, 0.000085, 0.751702, 652580, 7664.777255
64, 0.000077, 0.835399, 659415, 8607.412699
64, 0.000080, 0.798701, 652580, 8144.009571
64, 0.000083, 0.768584, 652580, 7836.914451
64, 0.000077, 0.835292, 652580, 8517.107567
64, 0.000084, 0.760996, 658030, 7824.348657
64, 0.000079, 0.810433, 652580, 8263.633881
64, 0.000083, 0.769419, 652580, 7845.425826
64, 0.000159, 0.401707, 652580, 4096.034276
64, 0.000077, 0.834313, 652580, 8507.128985
64, 0.000075, 0.848357, 652580, 8650.327019
64, 0.000084, 0.764548, 652580, 7795.760460
64, 0.000073, 0.874561, 652580, 8917.512211
64, 0.000083, 0.770990, 652580, 7861.445611
64, 0.000083, 0.769048, 652580, 7841.650462
64, 0.000076, 0.839235, 652580, 8557.309342
64, 0.000078, 0.822308, 652580, 8384.717294
64, 0.000127, 0.502078, 652580, 5119.474242
64, 0.000083, 0.769694, 652580, 7848.237759
64, 0.000083, 0.769229, 652580, 7843.493790
64, 0.000077, 0.835399, 652580, 8518.194731
64, 0.000073, 0.879480, 652580, 8967.671184
64, 0.000083, 0.770618, 652580, 7857.654817
64, 0.000072, 0.886057, 652580, 9034.735187
64, 0.000083, 0.769880, 652580, 7850.128159
64, 0.000076, 0.843774, 652580, 8603.593182
64, 0.000072, 0.889383, 652580, 9068.644749
64, 0.000094, 0.681143, 652580, 6945.315269
64, 0.000072, 0.891858, 652580, 9093.890353
64, 0.000082, 0.779442, 652580, 7947.625923
64, 0.000075, 0.848017, 652580, 8646.857729
64, 0.000075, 0.847907, 652580, 8645.737476
64, 0.000143, 0.446678, 715316, 4992.441811
64, 0.000087, 0.739030, 669441, 7730.269077
64, 0.000085, 0.751086, 669441, 7856.370129
64, 0.000083, 0.771271, 676276, 8149.876270
64, 0.000085, 0.754181, 669441, 7888.746465
64, 0.000086, 0.744705, 669441, 7789.621526
64, 0.000085, 0.750643, 669441, 7851.735988
64, 0.000081, 0.788081, 669761, 8247.279458
64, 0.000086, 0.748012, 669441, 7824.215876
64, 0.000085, 0.755699, 669441, 7904.621987
64, 0.000146, 0.438057, 669441, 4582.079194
64, 0.000083, 0.769324, 676315, 8129.770687
64, 0.000082, 0.780677, 676315, 8249.742423
64, 0.000078, 0.815390, 676315, 8616.574927
64, 0.000075, 0.853224, 669441, 8924.731508
64, 0.000085, 0.749591, 669441, 7840.730403
64, 0.000085, 0.753028, 669441, 7876.687400
64, 0.000081, 0.787498, 669441, 8237.246031
64, 0.000079, 0.805942, 669441, 8430.169123
64, 0.000081, 0.789244, 669441, 8255.504771
64, 0.000081, 0.787986, 669441, 8242.346551
64, 0.000096, 0.669875, 669441, 7006.904488
64, 0.000085, 0.749942, 669441, 7844.409769
64, 0.000087, 0.736650, 669441, 7705.367876
64, 0.000079, 0.809512, 669441, 8467.508545
64, 0.000164, 0.391437, 676276, 4136.239659
64, 0.000083, 0.771085, 676276, 8147.910142
64, 0.000091, 0.702215, 676315, 7420.603731
64, 0.000154, 0.415557, 669441, 4346.736655
64, 0.000103, 0.622327, 669441, 6509.545526
64, 0.000081, 0.787792, 669441, 8240.315032
64, 0.000085, 0.748888, 669441, 7833.382014
64, 0.000081, 0.788954, 669441, 8252.471819
64, 0.000085, 0.749239, 669441, 7837.054486
64, 0.000082, 0.780486, 669441, 8163.898831
64, 0.000081, 0.788370, 669441, 8246.365294
64, 0.000085, 0.749857, 676276, 7923.593335
64, 0.000164, 0.390625, 676315, 4127.895895
64, 0.000085, 0.750467, 676315, 7930.497239
64, 0.000081, 0.788470, 676276, 8331.612185
64, 0.000081, 0.787693, 669441, 8239.276037
64, 0.000085, 0.749154, 669441, 7836.157402
64, 0.000081, 0.789439, 669441, 8257.543788
64, 0.000085, 0.749149, 676322, 7916.659957
64, 0.000080, 0.802610, 669441, 8395.314184
64, 0.000081, 0.788081, 669441, 8243.339053
64, 0.000085, 0.750557, 669441, 7850.835540
64, 0.000081, 0.788854, 669441, 8251.429757
64, 0.000085, 0.750295, 676322, 7928.760977
64, 0.000078, 0.817262, 669441, 8548.573472
64, 0.000081, 0.788664, 669441, 8249.441095
64, 0.000085, 0.749505, 669441, 7839.832477
64, 0.000081, 0.789054, 669441, 8253.514145
64, 0.000077, 0.833221, 676276, 8804.488973
64, 0.000079, 0.809922, 669441, 8471.799833
64, 0.000081, 0.789249, 669441, 8255.552178
64, 0.000076, 0.844666, 669441, 8835.217626
64, 0.000081, 0.786723, 669441, 8229.135999
64, 0.000085, 0.750471, 669441, 7849.935299
64, 0.000076, 0.846002, 669441, 8849.194561
64, 0.000086, 0.741167, 676315, 7832.219221
64, 0.000081, 0.786917, 676315, 8315.681792
64, 0.000079, 0.813513, 669441, 8509.358672
64, 0.000163, 0.391555, 669441, 4095.671896
64, 0.000085, 0.750295, 669441, 7848.092591
64, 0.000075, 0.858253, 669441, 8977.342047
64, 0.000081, 0.788180, 669441, 8244.379073
64, 0.000079, 0.808388, 669441, 8455.754757
64, 0.000074, 0.861838, 669441, 9014.833957
64, 0.000078, 0.817996, 669441, 8556.256142
64, 0.000110, 0.582346, 669441, 6091.350757
64, 0.000085, 0.749852, 669441, 7843.468207
64, 0.000079, 0.809002, 669441, 8462.175451
64, 0.000081, 0.786728, 676315, 8313.682567
64, 0.000096, 0.669386, 676315, 7073.681715
64, 0.000075, 0.851516, 676276, 8997.810796
64, 0.000082, 0.781440, 669441, 8173.878637
64, 0.000081, 0.787210, 669441, 8234.226478
64, 0.000075, 0.854816, 669441, 8941.383991
64, 0.000085, 0.749325, 676315, 7918.433970
64, 0.000075, 0.849821, 669441, 8889.137873
64, 0.000085, 0.749325, 669441, 7837.951775
64, 0.000104, 0.613203, 669441, 6414.109483
64, 0.000081, 0.786629, 669441, 8228.146915
64, 0.000079, 0.810744, 669441, 8480.395470
64, 0.000081, 0.786336, 669441, 8225.086969
64, 0.000079, 0.814144, 676315, 8603.406136
64, 0.000081, 0.787210, 669441, 8234.226478
64, 0.000085, 0.751353, 669441, 7859.161833
64, 0.000096, 0.664727, 669441, 6953.054753
64, 0.000077, 0.828050, 669441, 8661.418618
64, 0.000085, 0.748623, 669441, 7830.608592
64, 0.000081, 0.786917, 676315, 8315.681792
64, 0.000085, 0.750032, 669441, 7845.351557
64, 0.000086, 0.747662, 669441, 7820.555424
64, 0.000081, 0.786336, 669441, 8225.086969
64, 0.000085, 0.750647, 669441, 7851.778872
64, 0.000076, 0.844100, 669441, 8829.302990
64, 0.000085, 0.750909, 669441, 7854.524399
64, 0.000168, 0.381930, 682567, 4073.322712
64, 0.000095, 0.673189, 676315, 7113.872891
64, 0.000085, 0.749415, 669441, 7838.892013
64, 0.000080, 0.800101, 669441, 8369.069205
