photons,time,pus,ins,ius
64, 0.000347, 0.184305, 2023658, 5827.666457
64, 0.000347, 0.184448, 2029858, 5850.055376
64, 0.000347, 0.184464, 2023494, 5832.215245
64, 0.000347, 0.184513, 2023298, 5833.184812
64, 0.000348, 0.184024, 2029851, 5836.593904
64, 0.000348, 0.183813, 2023651, 5812.081716
64, 0.000347, 0.184231, 2023345, 5824.421930
64, 0.000406, 0.157674, 2029851, 5000.868260
64, 0.000343, 0.186387, 2023494, 5893.030185
64, 0.000343, 0.186546, 2023059, 5896.761381
64, 0.000446, 0.143578, 2083689, 4674.567904
64, 0.000348, 0.183945, 2023651, 5816.258906
64, 0.000355, 0.180180, 2029846, 5714.657968
64, 0.000348, 0.183961, 2020691, 5808.256734
64, 0.000347, 0.184656, 2027197, 5848.964271
64, 0.000341, 0.187447, 2020405, 5917.482184
64, 0.000342, 0.187030, 2020691, 5905.167981
64, 0.000345, 0.185582, 2027197, 5878.312474
64, 0.000345, 0.185674, 2020644, 5862.207718
64, 0.000347, 0.184513, 2020840, 5826.098378
64, 0.000377, 0.169865, 2028259, 5383.284332
64, 0.000347, 0.184699, 2020558, 5831.164475
64, 0.000349, 0.183639, 2027211, 5816.798443
64, 0.000365, 0.175410, 2021083, 5539.337555
64, 0.000414, 0.154530, 2027069, 4894.409424
64, 0.000346, 0.185014, 2020887, 5842.061049
64, 0.000359, 0.178193, 2027857, 5646.104710
64, 0.000348, 0.184014, 2020644, 5809.785778
64, 0.000346, 0.184827, 2020997, 5836.470744
64, 0.000345, 0.185599, 2021710, 5862.916268
64, 0.000343, 0.186856, 2020405, 5898.817459
64, 0.000347, 0.184215, 2020558, 5815.876915
64, 0.000384, 0.166849, 2021724, 5270.669624
64, 0.000420, 0.152323, 2027211, 4824.853371
64, 0.000346, 0.184923, 2027197, 5857.432112
64, 0.000357, 0.179060, 2036144, 5696.764725
64, 0.000345, 0.185593, 2027197, 5878.661742
64, 0.000346, 0.184880, 2021710, 5840.226268
64, 0.000346, 0.185035, 2020575, 5841.835411
64, 0.000348, 0.184083, 2021177, 5813.489876
64, 0.000345, 0.185432, 2021318, 5856.520197
64, 0.000392, 0.163415, 2021090, 5160.571917
64, 0.000445, 0.143733, 2021325, 4539.549246
64, 0.000345, 0.185448, 2020519, 5854.710738
64, 0.000343, 0.186818, 2021090, 5899.614273
64, 0.000346, 0.184853, 2020887, 5836.985123
64, 0.000355, 0.180028, 2025923, 5698.802136
